$File,SMILES,mol_charged,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,ID
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,464.87152,369.08298,95.788513,307.51993,157.35156,6577.4282,1707.1429,273.29446,4870.2852,3.6221399,2.6045024,9215122900000.0,40.129337,73.631363,9215122900000.0,0.051579922,102.312,0,34.087341,9215122900000.0,45.182205,9215122900000.0,0.79394627,0.20605375,0.66151601,0.33848402,14.148916,3.6722898,0.20261317,0.32431775,0.90062368,7402.5908,2158.0718,5992.9204,6654.1895,2.5645058,2.3595531,1.1591021,1.0620956,310.75,275.48135,2.8666704,0.03320682,3.2633717,3.0160325,2.793154,2.5025291,2.1622605,1.6732001,1.2979927,0.96382612,1008.25,634.5,446.625,338.125,264.75,210.375,167.875,135.125,1.2247449,2.3452079,1.2247449,0.5,0.70710677,0.5,-5.0906649,-4.914917,-4.8444543,-15.179722,-14.951123,-14.758866,1.1752133,199.375,269.875,322.0,314.25,277.75,220.125,158.75,110.25,1.0002799,0.87541592,1.4210303,1.8516215,2.1189709,2.2298353,2.2698755,2.3103981,2.4467311,2.6756473,0.1418027,0.10684001,0.21637569,0.39587924,0.76037681,1.1469167,1.4595019,1.6127197,1.4373566,379.25522,545.125,1669.25,1293.75,1000.25,662.875,446.75,296.0,197.25,130.0,1469.875,1023.875,678.25,348.625,169.0,75.875,38.5,19.75,EXT61
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,467.54651,344.53091,123.01559,321.36563,146.18089,6139.541,2192.5068,221.51534,3947.0342,3.4646556,1.0603342,8792102700000.0,39.519848,886.27209,8792102700000.0,0.080003649,64.907616,0,33.729507,8792102700000.0,44.070515,8792102700000.0,0.73689121,0.26310876,0.68734473,0.3126553,13.131402,4.6893878,0.17874932,0.33627346,0.87696022,7246.0488,2201.895,5742.2734,6547.9292,2.5372453,2.331588,1.25209,0.98576641,324.875,278.98154,1.7973344,0.033880085,3.241292,2.9721391,2.756566,2.3915861,2.0382309,1.7197428,1.3324226,0.94575703,1039.875,658.875,435.0,298.625,218.5,170.0,133.25,104.0,0.70710677,0.5,1.118034,0.70710677,0.5,0.5,-4.4493394,-4.2675028,-4.2408657,-13.201119,-12.769853,-12.674915,1.154888,194.5,245.125,281.875,308.0,273.75,213.875,157.5,102.375,0.99195403,0.98200083,1.0554316,1.2513211,1.3824604,1.5269238,1.5999843,1.6698228,1.679051,1.7436067,0.041642196,0.28971517,0.28023919,0.38317508,0.44853729,0.4045938,0.32395387,0.33908111,1.4793435,381.25018,564.0,1648.125,1250.75,950.875,631.875,431.5,293.25,189.5,115.25,1453.625,1005.625,669.0,323.875,157.75,79.375,32.0,12.875,EXT62
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,468.13153,358.89194,109.23959,333.6106,134.52095,6395.4546,1946.9773,249.65234,4448.4771,3.5437386,1.1246032,9636154400000.0,38.876724,739.052,9636154400000.0,0.050051682,69.955788,0,33.613365,9636154400000.0,47.234913,9636154400000.0,0.76664764,0.23335235,0.71264285,0.28735715,13.661661,4.159039,0.20503362,0.36541149,0.8990165,7152.6719,2308.458,5679.4653,6317.4204,2.520844,2.3027267,1.2356638,1.0426893,317.625,278.34183,0.85500121,0.032084994,3.2195003,2.9684193,2.7594917,2.396836,1.951298,1.6336727,1.3589336,1.0082037,988.625,594.125,394.125,278.0,208.125,157.5,125.25,97.375,6.5192022,6.5192022,0.70710677,7.5828753,0.5,7.6321688,-3.9893939,-3.904218,-3.8406985,-14.744328,-14.131783,-13.975636,1.1673481,195.25,265.0,312.25,318.375,266.875,226.75,180.625,125.875,1.0999049,1.1002698,0.48055905,0.45383456,0.52378505,0.70827484,0.90596443,1.0123374,1.0100102,1.1563426,0.068337373,0.12929796,0.078294843,0.21452118,0.33633143,0.45434487,0.6218158,0.76512271,1.4630123,385.07877,563.375,1643.25,1258.875,964.625,637.875,433.5,305.875,213.5,138.25,1448.0,993.875,652.375,319.5,166.625,79.125,32.875,12.375,EXT63
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,479.65787,335.17609,144.48178,274.39532,205.26253,5972.8379,2575.0989,190.69429,3397.7388,3.4069769,2.8095944,10635153000000.0,39.400883,656.59454,10635153000000.0,0.057022452,71.690582,0,33.542404,10635153000000.0,44.34602,10635153000000.0,0.69878155,0.30121842,0.5720647,0.4279353,12.452288,5.3686161,0.15798345,0.30818757,0.91031796,7596.2139,2110.4827,6233.8994,6848.0459,2.5978281,2.3990078,1.2402166,0.95353687,330.375,289.14096,0.83429235,0.024401946,3.1812453,2.9555674,2.7155068,2.3911922,2.0881381,1.6597612,1.2146233,0.78796446,849.375,503.375,342.5,250.0,186.875,146.625,115.5,91.0,1.5,0.86602539,0.70710677,2.0615528,2.5495098,0.5,-5.2820501,-5.2447081,-5.1994162,-16.41662,-16.023737,-15.939789,1.1774909,212.625,297.75,339.875,355.5,293.375,221.375,144.125,83.75,1.260584,1.123,0.59638351,0.66338354,0.81406677,0.81867403,0.88269222,1.0653188,1.1408056,1.2512585,0.051488169,0.12167808,0.060364369,0.10112149,0.12307138,0.19861065,0.37083212,0.56939703,1.4730121,400.62469,590.125,1654.125,1311.125,989.875,654.125,431.75,280.75,170.75,96.125,1441.5,1013.375,650.0,298.625,138.375,59.375,26.625,12.375,EXT64
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,470.48062,379.06366,91.416962,321.34573,149.13489,6754.9146,1629.3246,287.6467,5125.5898,3.5133202,2.9099162,6732865600000.0,37.508533,1436.9993,6732865600000.0,0.07525342,17.27318,0,34.434727,6732865600000.0,45.106056,6732865600000.0,0.80569452,0.19430548,0.68301588,0.31698412,14.357476,3.4631066,0.22743331,0.33336005,0.93864435,7504.7949,2202.2834,6200.9858,6606.3208,2.5821486,2.3177361,1.1595819,1.1053276,320.375,282.3338,2.9832234,0.034315072,3.2457426,3.0090072,2.7682886,2.4761446,2.0803778,1.7497673,1.4661456,1.0661558,970.375,611.25,447.375,341.875,270.625,215.875,177.0,147.0,0.5,0.70710677,1.118034,0.86602539,0.70710677,1.5,-5.4543042,-5.0459237,-4.9385333,-14.17195,-13.162366,-13.075825,1.1677887,197.625,279.375,317.875,302.0,274.5,232.875,178.625,114.375,0.99832356,0.90859234,1.6020482,1.9466424,2.0920072,2.1569026,2.2251794,2.221241,2.2703445,2.3724473,0.16282484,0.2100929,0.2847639,0.51713294,0.89966679,1.1407109,1.306095,1.4544487,1.4588823,383.3414,559.25,1659.0,1302.125,992.375,652.25,446.625,310.625,210.5,126.75,1461.375,1022.75,674.5,350.25,172.125,77.75,31.875,12.375,EXT65
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,465.09692,377.90164,87.19529,338.94464,126.15228,6734.2075,1554.0817,290.70636,5180.1255,3.4633231,2.7251294,6971779400000.0,39.980846,764.26898,6971779400000.0,0.093883321,98.637276,0,33.869137,6971779400000.0,43.85471,6971779400000.0,0.81252235,0.18747766,0.72876132,0.27123868,14.479148,3.3414145,0.2074005,0.33360973,0.90625185,7070.3857,2106.1565,5721.3809,6313.2349,2.5063019,2.2570062,1.2615206,1.0278686,325.0,281.50342,1.0107634,0.032118063,3.238462,2.9937425,2.7704682,2.4366012,2.1479566,1.7847434,1.2833329,0.8070882,1026.25,625.875,424.125,313.875,242.125,192.25,156.375,128.375,0.70710677,7.6321688,7.3993244,0.5,0.70710677,0.86602539,-5.1967645,-5.1940627,-5.1088381,-14.006532,-13.506723,-13.28445,1.1574864,203.0,275.25,299.125,314.625,282.125,225.625,147.625,90.875,1.0067787,0.90720826,0.43260887,0.50222874,0.45292097,0.39097527,0.415519,0.42523539,0.43948221,0.40787858,0.2360819,0.37876233,0.40670317,0.54231852,0.61930358,0.60753775,0.51221263,0.65014446,1.4708796,379.44983,558.125,1638.125,1256.25,951.25,633.375,427.0,284.75,170.0,98.875,1435.125,981.0,652.125,318.75,144.875,59.125,22.375,8.0,EXT66
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,460.18652,335.08243,125.1041,297.83142,162.3551,5971.1689,2229.6052,209.97833,3741.5635,3.5989769,4.8304954,8850602200000.0,37.130169,1231.7367,8850602200000.0,0.038310267,35.722248,0,33.404457,8850602200000.0,43.394348,8850602200000.0,0.72814482,0.27185521,0.64719719,0.35280281,12.97554,4.8450031,0.16421746,0.2981737,0.97627336,7399.4575,1940.0967,6352.2192,6506.5986,2.5639629,2.4241834,1.16026,0.98237014,312.75,276.71548,1.8514054,0.035313651,3.2683778,3.007354,2.7772565,2.4483695,1.9866264,1.6874794,1.3608755,1.0219864,1003.875,634.875,441.375,324.0,242.875,191.125,154.0,128.75,5.2440443,0.70710677,4.7434163,0.5,0.70710677,0.5,-4.0803285,-3.9854789,-3.9694974,-13.457161,-13.294391,-13.018194,1.1576111,188.625,238.125,260.375,291.0,284.5,240.75,180.875,119.0,0.98782218,0.93171299,1.1534899,1.2497461,1.2516273,1.2685682,1.2624508,1.297884,1.3336887,1.3253282,0.054734416,0.24206223,0.28071389,0.45413691,0.68531519,0.8857891,1.0264076,1.0651045,1.468522,378.3566,555.625,1657.875,1274.375,960.125,639.375,436.0,301.875,206.625,128.625,1469.25,1036.25,699.75,348.375,151.5,61.125,25.75,9.625,EXT67
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,461.83557,356.89542,104.94015,334.83936,126.99622,6360.2334,1870.3481,251.95528,4489.8853,3.5875058,2.1728368,14425892000000.0,37.910084,435.64969,14425892000000.0,0.055257671,98.860085,0,33.636272,14425892000000.0,45.876091,14425892000000.0,0.77277595,0.22722404,0.7250185,0.27498147,13.771641,4.0498142,0.17891386,0.3183735,0.87511867,7296.0073,2117.9519,5821.6504,6652.4121,2.5459769,2.3290997,1.2606695,0.98516744,313.75,274.54282,2.5340285,0.038243826,3.259789,3.0015061,2.7727664,2.4588585,2.0279806,1.7690488,1.4666653,1.1015514,1017.0,662.625,489.0,373.5,297.25,237.125,191.25,157.375,0.5,0.5,0.70710677,0.5,0.5,0.70710677,-4.8503051,-4.801887,-4.754107,-12.459033,-12.431831,-12.247383,1.1673056,204.375,266.0,291.875,323.5,296.5,243.125,177.75,118.0,0.92510223,0.85374832,1.4272574,1.7403653,1.8772928,1.9789029,1.9702162,1.9809002,2.0097041,2.1210754,0.093792327,0.24252425,0.32738531,0.42403185,0.7483657,0.87720835,0.87098515,0.84320581,1.4508448,378.65872,549.375,1661.125,1274.875,968.375,652.375,452.375,318.875,217.0,137.25,1456.75,1008.875,676.5,328.875,155.875,75.75,39.25,19.25,EXT68
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,471.76801,365.2475,106.52052,335.98853,135.7795,6508.7104,1898.5153,258.72696,4610.1953,3.4686594,5.8593116,10856271000000.0,39.253784,1747.5815,10856271000000.0,0.033494551,2.9750946,0,34.452721,10856271000000.0,46.401653,10856271000000.0,0.77420998,0.22579004,0.71219015,0.28780988,13.796421,4.0242558,0.2081722,0.36488977,0.8974216,7010.4805,2261.4504,5561.8838,6197.6265,2.4956617,2.2706718,1.2499094,1.0360143,324.5,279.33539,3.0431423,0.044762604,3.2215486,2.9537721,2.7182705,2.302002,1.7906313,1.4893833,1.1442909,0.81220514,1059.0,698.125,501.5,383.875,306.0,252.75,213.375,175.625,0.5,0.5,0.70710677,0.5,0.70710677,1.118034,-5.2070656,-5.078186,-5.0515304,-14.470857,-13.568974,-13.439538,1.1560016,208.25,248.375,272.375,260.875,231.0,186.375,142.5,96.625,0.75797606,0.66818625,1.2476137,1.6854743,2.022954,2.21877,2.3638518,2.4279039,2.4632742,2.5563962,0.11505476,0.30587035,0.48708788,0.75599313,1.0398979,1.2194685,1.4237792,1.6499207,1.4838994,384.71274,570.875,1637.75,1234.0,912.0,572.125,380.125,256.5,167.375,102.625,1429.5,985.625,639.625,311.25,149.125,70.125,24.875,6.0,EXT69
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,471.7186,343.0257,128.69293,269.6803,202.0383,6113.0605,2293.5654,214.33275,3819.4954,3.4173207,2.3888571,11132875000000.0,37.457058,419.98413,11132875000000.0,0.027211439,100.71899,0,33.269623,11132875000000.0,46.700253,11132875000000.0,0.72718287,0.27281716,0.57169741,0.42830259,12.959126,4.8621473,0.17481139,0.3088426,0.93083239,7568.8936,2087.4429,6291.4233,6758.9214,2.5931523,2.4070861,1.1637763,1.0064136,329.375,285.61734,0.8519941,0.021167038,3.2063668,2.9820499,2.7120767,2.3698153,2.1279299,1.7883571,1.3554721,0.93114537,825.75,451.375,295.125,204.25,154.625,122.0,98.5,78.75,0.5,1.0,0.5,0.70710677,0.5,0.5,-4.3397722,-4.3227654,-4.2264524,-12.476154,-12.344748,-12.295712,1.1651809,210.5,313.25,347.75,366.0,313.875,247.25,177.25,109.0,1.5671326,1.5489596,0.69531584,0.68104231,0.59820318,0.48497033,0.43195435,0.48327971,0.52357554,0.47406071,0.18410026,0.29378024,0.35672706,0.43054074,0.46586862,0.50455862,0.59325534,0.64004546,1.4854145,394.75513,586.375,1650.375,1306.875,991.75,664.25,462.5,316.375,202.625,117.875,1439.875,993.625,644.0,298.25,148.625,69.125,25.375,8.875,EXT70
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,480.51035,359.08591,121.42445,318.81885,161.6915,6398.9106,2164.1479,237.66145,4234.7632,3.2984028,1.9093298,9316027300000.0,39.156078,1104.6854,9316027300000.0,0.045336328,36.734539,0,33.727535,9316027300000.0,43.964397,9316027300000.0,0.7473011,0.25269893,0.66350049,0.33649951,13.316905,4.5038528,0.18776454,0.32451317,0.90740055,7576.3569,2203.1565,6160.4448,6789.1128,2.5944304,2.3385487,1.2564733,1.0133353,341.25,293.42365,2.2540953,0.031100186,3.1908431,2.9455366,2.7270699,2.4458246,2.1197987,1.7011174,1.1270525,0.65990132,981.75,623.625,429.0,311.125,235.125,186.0,147.875,117.0,0.5,0.5,0.70710677,8.9861002,9.3541431,1.118034,-5.8836226,-5.6834602,-5.6475964,-10.907562,-10.476823,-10.470144,1.160555,221.75,298.0,340.625,349.375,298.625,207.375,123.875,68.0,0.98776221,0.83848935,1.4801773,1.6838684,1.6993022,1.6330327,1.562816,1.6154786,1.6435369,1.616243,0.10543691,0.34860325,0.39855233,0.46635374,0.59349316,0.80193216,1.1071924,1.3366964,1.4980868,396.75604,594.375,1659.625,1275.125,966.25,637.5,423.75,260.875,147.0,74.0,1437.875,977.125,625.625,288.125,125.125,53.5,23.125,6.0,EXT71
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,471.27771,349.35892,121.91882,335.67737,135.60036,6225.5757,2172.8372,227.44009,4052.7385,3.4780378,3.8132741,13682480000000.0,38.491711,1191.0515,13682480000000.0,0.050096884,40.331242,0,34.079418,13682480000000.0,46.215786,13682480000000.0,0.74130154,0.25869843,0.7122708,0.28772917,13.209993,4.6105237,0.18130381,0.31537822,0.88721943,7684.0356,2200.4724,6190.3506,6977.2485,2.612802,2.3345873,1.2756852,0.9940623,323.625,283.35577,2.164958,0.031532712,3.2228982,2.971894,2.7539313,2.3829739,2.0557847,1.6484816,1.2113721,0.90354842,960.125,596.625,415.0,316.125,241.875,192.25,155.875,125.625,3.6400549,1.6583124,2.1213202,0.5,0.70710677,0.5,-4.3620853,-4.2098961,-4.1977453,-17.855736,-17.829403,-17.703054,1.1616799,213.0,290.625,321.375,336.125,305.375,245.125,170.875,122.625,1.0587349,0.94899172,0.99024248,1.2842124,1.4608657,1.6245283,1.7629718,1.9801357,2.1210783,2.3223252,0.11718278,0.2988376,0.37971991,0.62378925,0.70967489,0.80048376,0.97259861,1.2849247,1.4834051,390.14966,578.75,1663.625,1279.75,978.75,646.625,439.375,300.0,195.75,132.75,1450.625,989.125,657.375,310.5,134.0,54.875,24.875,10.125,EXT72
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,464.09305,358.56931,105.52376,333.2915,130.80156,6390.0635,1880.6444,253.04555,4509.4194,3.5975389,2.9259081,7432653800000.0,39.971584,942.77917,7432653800000.0,0.037568763,58.18272,0,33.658493,7432653800000.0,46.459148,7432653800000.0,0.77262372,0.22737628,0.71815664,0.28184339,13.768928,4.0523,0.16106489,0.30146876,0.85399759,7301.3081,2042.3573,5785.5688,6774.6899,2.5469015,2.3042023,1.2856898,0.92474306,312.875,273.53345,2.8678901,0.035269767,3.2693629,3.0126121,2.7942123,2.5470028,2.191916,1.7961034,1.4484824,1.0674117,1024.625,646.75,456.125,328.0,248.875,194.75,153.375,119.125,0.70710677,0.5,1.118034,0.70710677,0.5,0.5,-5.071588,-4.993917,-4.8238382,-14.503136,-14.178299,-14.126744,1.1706728,202.625,271.5,306.625,333.75,289.125,224.375,168.75,115.75,1.0041107,0.95083839,1.6254421,2.0338321,2.1730459,2.0964026,2.1035054,2.1175621,2.2048109,2.2515366,0.0459566,0.30267653,0.3559013,0.46564895,0.71058959,0.89893442,0.96125615,1.0749586,1.4409436,376.74966,542.875,1660.875,1280.625,984.5,671.125,458.0,311.875,210.5,132.75,1458.25,1009.125,677.875,337.375,168.875,87.5,41.75,17.0,EXT73
