$File,SMILES,Energy,Relative energy,cid,mol_charged,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,ID
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,11.986232,0.0,125,O=C[C@@](NC)CC(C)C,344.92474,272.19003,72.734726,243.12215,101.80261,596.09619,159.28905,199.45531,436.80713,0.84792781,0.81699449,36.850746,1.2443879,26.006193,28.068188,1.4877256e-06,-9.3068943,0,3.7738144,4.2343111,3.7643564,2.0619936,0.78912872,0.21087128,0.70485562,0.29514441,1.7281919,0.46180812,0.2104679,0.34755111,0.82628459,706.44788,225.89264,537.04797,649.9552,2.3383191,2.1473839,1.2327766,0.98515058,152.375,188.09401,4.0789776,0.18859993,2.8408732,1.6575135,0.87070078,0.49759224,0.24899563,0.099640064,0.047149152,0.023729714,408.5,226.875,184.75,168.75,148.625,88.625,33.375,12.0,3.5,2.8722813,0.70710677,0.5,0.5,0.70710677,-1.8804183,-1.8735834,-1.8667412,-8.0133924,-7.8586974,-7.4280725,1.1821941,182.625,172.625,124.125,55.875,24.5,9.25,4.125,1.875,0.1488498,0.059259258,1.2669799,1.1310531,1.1826407,1.2501845,1.3167673,1.4191999,2.4124811,2.9163089,0.56043386,1.8398036,2.650146,2.8126633,2.9296567,3.2737975,3.6551793,3.6136396,1.2661027,299.54126,379.25,657.375,320.875,157.375,65.625,27.5,10.0,4.125,1.875,474.75,148.25,33.25,9.75,3.0,0.75,0.0,0.0,EXT241
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,11.986232,1.0530243e-10,14,O=C[C@@](NC)CC(C)C,344.72626,271.84515,72.881104,242.35254,102.37373,595.34094,159.60962,198.96407,435.73129,0.84792781,0.81773037,36.834454,1.2461416,26.013617,28.075558,0.00014329568,-9.3151865,0,3.7452731,4.2180185,3.7673388,2.0619409,0.78858268,0.21141732,0.70302892,0.29697108,1.7269961,0.46300393,0.21046989,0.34757751,0.8262679,706.50079,225.92574,537.07495,650.00098,2.3384066,2.147438,1.2328011,0.98518014,152.375,189.27649,4.0880761,0.18865679,2.8409269,1.6575069,0.87067235,0.49757841,0.24908267,0.099683724,0.047203656,0.023763902,408.75,227.125,184.875,168.875,148.75,88.625,33.375,12.0,3.5,2.8722813,0.70710677,0.5,0.5,0.70710677,-1.8800669,-1.8736285,-1.8667332,-8.0154781,-7.8642135,-7.4298224,1.1822242,182.25,172.375,123.75,55.875,24.75,9.25,4.125,1.875,0.14942528,0.059215397,1.2640473,1.1308832,1.1863166,1.2509512,1.3173602,1.4187139,2.4119694,2.9157717,0.56074375,1.8399804,2.6511066,2.8129697,2.9341342,3.2742352,3.6556244,3.6140873,1.2660705,299.54889,379.25,657.125,320.875,157.125,65.625,27.625,10.0,4.125,1.875,474.875,148.5,33.375,9.75,2.875,0.75,0.0,0.0,EXT242
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,11.986232,1.5534951e-10,12,O=C[C@@](NC)CC(C)C,342.63284,270.92523,71.707611,241.85632,100.77651,593.32623,157.03966,199.21762,436.28659,0.84792781,0.81699163,36.896606,1.2692463,26.016819,28.075644,1.4754965e-05,-9.3051271,0,3.7858424,4.2801685,3.7658582,2.0588253,0.79071587,0.20928411,0.70587605,0.29412392,1.7316678,0.45833221,0.21047318,0.34754109,0.82619661,706.46552,225.90195,537.02838,650.00067,2.3383482,2.1473904,1.2329327,0.98516589,152.375,187.13159,4.1002932,0.18724863,2.8330743,1.6485463,0.86745888,0.49884343,0.24915841,0.10178072,0.047517352,0.021864988,410.75,228.125,186.5,169.875,150.125,88.5,32.0,11.5,3.5,2.5495098,1.118034,0.5,0.5,1.0,-1.8835799,-1.8647999,-1.8620577,-7.9740591,-7.6380062,-7.5380764,1.1847004,186.0,173.0,123.375,55.625,23.75,9.125,4.125,1.75,0.14276139,0.057395145,1.2473493,1.1352502,1.1587982,1.2343609,1.3233069,1.4281125,2.4896762,2.9621487,0.53524786,1.8584542,2.6646094,2.8265421,2.9753287,3.2319715,3.6223459,3.6609802,1.2631466,300.04434,379.0,661.75,320.625,156.125,65.875,26.625,9.75,4.125,1.75,475.75,147.625,32.75,10.25,2.875,0.625,0.0,0.0,EXT243
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,11.986232,3.0497027e-10,41,O=C[C@@](NC)CC(C)C,343.75934,273.36981,70.389526,243.93391,99.825432,598.67993,154.15306,202.9803,444.52686,0.84792781,0.81653649,36.879604,1.2600033,26.019964,28.081152,8.4258118e-06,-9.3057175,0,3.7738051,4.2631683,3.7646356,2.061187,0.79523605,0.20476396,0.70960665,0.29039335,1.7415669,0.44843307,0.21045507,0.34754139,0.82621258,706.45367,225.89667,537.02576,649.98499,2.3383286,2.1474178,1.2328351,0.98513609,152.375,187.66711,4.08217,0.18841268,2.840975,1.6575004,0.87097037,0.49774185,0.24907279,0.099694103,0.047158692,0.02369806,408.75,227.125,184.625,168.75,148.625,88.5,33.375,12.0,3.5,2.8722813,0.70710677,0.5,0.5,0.70710677,-1.8804898,-1.8735962,-1.8669499,-8.0121469,-7.8566914,-7.4228559,1.182202,182.5,172.625,124.0,55.875,24.625,9.25,4.0,1.875,0.14895058,0.059259258,1.2639318,1.1331321,1.1875546,1.2533842,1.3202869,1.4210348,2.4122629,2.9160485,0.55982375,1.8403814,2.649859,2.8132343,2.9280221,3.2743335,3.6348281,3.6141689,1.2660943,299.54324,379.25,657.25,320.875,157.375,65.625,27.5,10.0,4.0,1.875,474.75,148.25,33.375,9.75,2.875,0.75,0.0,0.0,EXT244
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,11.986232,3.0802205e-10,4,O=C[C@@](NC)CC(C)C,346.87164,272.38513,74.486526,244.41946,102.45219,596.52344,163.1255,197.89861,433.39792,0.84862393,0.81753558,36.884418,1.2576885,26.004976,28.066675,6.8641508e-05,-9.3165979,0,3.7941704,4.2679811,3.7658136,2.0616994,0.78526199,0.21473801,0.70463949,0.29536054,1.7197238,0.47027624,0.21053734,0.34757337,0.82631898,706.47278,225.90919,537.07526,649.96112,2.3383603,2.147382,1.2328625,0.98531228,152.25,188.66896,3.9876575,0.18885987,2.8351743,1.6480548,0.86534822,0.49820328,0.25104398,0.10015545,0.048039697,0.023494819,413.125,227.75,188.375,171.125,148.625,89.125,32.375,12.125,1.118034,1.8708287,2.8722813,0.5,0.70710677,0.5,-1.8666886,-1.8625083,-1.8615428,-7.6943197,-7.6619225,-7.6046553,1.1816506,189.125,173.25,123.375,56.0,23.5,9.0,4.25,1.875,0.14200398,0.056245435,1.2366481,1.1133715,1.1368214,1.2168899,1.248498,1.3678268,2.4575469,2.954787,0.56354719,1.8514398,2.6786125,2.8087232,2.8834524,3.2708783,3.6505554,3.5906956,1.268214,300.1268,380.625,661.125,321.625,157.0,65.875,26.75,9.625,4.25,1.875,472.0,148.375,33.625,9.875,3.25,0.625,0.0,0.0,EXT245
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,11.986232,4.4694382e-10,45,O=C[C@@](NC)CC(C)C,345.06458,272.48355,72.581009,243.45418,101.6104,596.73901,158.95241,199.90256,437.78659,0.84792781,0.81739485,36.849239,1.2518915,26.01482,28.075636,0.00015815816,-9.3079138,0,3.7544844,4.2328019,3.7670684,2.0608149,0.78965962,0.21034037,0.70553225,0.29446778,1.7293546,0.46064541,0.21045336,0.34756157,0.82617724,706.45435,225.91158,537.00702,649.99011,2.3383298,2.1473365,1.2328593,0.98509485,152.375,187.06245,3.9761894,0.18907155,2.8353322,1.6483769,0.86572039,0.49824536,0.25111625,0.10021096,0.048057601,0.023495879,413.25,227.875,188.625,171.375,148.75,89.25,32.375,12.125,1.118034,1.8708287,2.8722813,0.5,0.70710677,0.5,-1.8665643,-1.8627784,-1.8617252,-7.6980929,-7.6639361,-7.608808,1.1818128,189.125,173.375,123.25,55.875,23.625,9.0,4.25,1.875,0.14247847,0.056163386,1.2358463,1.116671,1.1393063,1.2194698,1.251647,1.3713777,2.4574816,2.9546616,0.56436205,1.8515437,2.676584,2.8053865,2.8706868,3.2713747,3.6510656,3.591192,1.2679012,300.10226,380.5,661.25,321.75,156.875,65.75,26.875,9.625,4.25,1.875,472.125,148.375,33.625,9.875,3.25,0.625,0.0,0.0,EXT246
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,11.986232,5.2240168e-10,7,O=C[C@@](NC)CC(C)C,343.48734,272.93234,70.555016,243.1118,100.37554,597.7218,154.51549,202.37732,443.2063,0.84792781,0.8166734,36.841709,1.2501588,26.004862,28.063133,5.9488735e-05,-9.3054466,0,3.7638175,4.2252731,3.7645395,2.0582726,0.79459208,0.2054079,0.70777512,0.29222485,1.7401567,0.44984332,0.21046776,0.3476361,0.82618505,706.46497,225.95485,536.99982,649.97522,2.3383472,2.1473768,1.2328895,0.985147,152.375,186.74362,4.0877757,0.18827903,2.840915,1.6574919,0.8707146,0.49759513,0.24907693,0.09970466,0.047187593,0.023767944,408.75,227.0,184.5,168.625,148.5,88.5,33.375,12.0,3.5,2.8722813,0.70710677,0.5,0.5,0.70710677,-1.8802141,-1.8735486,-1.8668574,-8.016263,-7.8619533,-7.4300599,1.1822206,182.5,172.375,123.625,55.875,24.625,9.25,4.125,1.875,0.149729,0.059303187,1.2643191,1.1277937,1.1869857,1.252863,1.3199366,1.4212533,2.4122901,2.9160924,0.55950391,1.8400004,2.6496224,2.8128991,2.9340405,3.2740805,3.6554644,3.6139219,1.2660744,299.54797,379.25,657.25,320.875,157.125,65.625,27.625,10.0,4.125,1.875,474.75,148.5,33.5,9.75,3.0,0.75,0.0,0.0,EXT247
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,11.986232,8.8679109e-10,48,O=C[C@@](NC)CC(C)C,345.46152,273.04205,72.419464,243.9449,101.51662,597.9621,158.59863,200.62259,439.36346,0.84792781,0.81700039,36.848354,1.2456415,26.011799,28.071428,1.0391691e-05,-9.3060112,0,3.7654855,4.2319183,3.7657888,2.0596309,0.79036891,0.20963107,0.70614201,0.29385799,1.7309079,0.45909205,0.21050617,0.34757829,0.8262077,706.46155,225.91985,537.02063,649.9826,2.3383417,2.1473155,1.2328146,0.98520881,152.375,188.37827,4.0888014,0.18848264,2.8409991,1.6574924,0.87071598,0.49755099,0.24898297,0.099634692,0.047166768,0.023734637,408.625,227.25,184.625,168.75,148.625,88.5,33.375,12.0,3.5,2.8722813,0.70710677,0.5,0.5,0.70710677,-1.8802296,-1.8736303,-1.8667445,-8.0143509,-7.8585339,-7.4273329,1.1821896,182.375,172.5,124.0,55.875,24.75,9.25,4.125,1.875,0.14962763,0.059259258,1.2638999,1.1318603,1.1876806,1.2535259,1.3204066,1.4210318,2.4121013,2.915906,0.56101024,1.8402578,2.6497743,2.8131604,2.9342861,3.2742898,3.6556711,3.6141357,1.2661077,299.5401,379.25,657.125,320.875,157.375,65.625,27.625,10.0,4.125,1.875,474.75,148.375,33.375,9.75,2.875,0.75,0.0,0.0,EXT248
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,11.986232,1.0158878e-09,138,O=C[C@@](NC)CC(C)C,344.79684,272.5238,72.273018,243.02919,101.76765,596.82715,158.27791,200.25079,438.54926,0.84792781,0.81662643,36.878036,1.260687,26.0198,28.085672,4.9950893e-05,-9.308239,0,3.7655163,4.2616014,3.7661128,2.065871,0.79038954,0.20961045,0.70484751,0.29515252,1.7309531,0.45904687,0.21042417,0.34755141,0.82614911,706.40649,225.89365,536.96179,649.95752,2.3382506,2.1473317,1.2328695,0.98502433,152.375,189.54123,3.9954863,0.18856904,2.8349531,1.6483834,0.86583906,0.49790171,0.25112361,0.10017566,0.048033014,0.023462767,413.0,227.375,188.125,171.0,148.25,89.0,32.5,12.125,1.118034,1.8708287,2.8722813,0.5,0.70710677,0.5,-1.8667547,-1.863079,-1.8618385,-7.6967187,-7.6678653,-7.6009011,1.1817865,189.25,173.375,123.25,55.75,23.5,9.0,4.25,1.875,0.14219269,0.056286551,1.2342882,1.1172733,1.1425583,1.2211068,1.2609223,1.378517,2.4554791,2.9538827,0.5636704,1.8520079,2.6771629,2.8085961,2.8845999,3.2720375,3.6516986,3.5918469,1.2679293,300.09558,380.5,661.125,321.75,156.875,65.5,26.75,9.625,4.25,1.875,471.875,148.375,33.625,9.75,3.25,0.625,0.0,0.0,EXT249
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,11.986232,1.298238e-09,183,O=C[C@@](NC)CC(C)C,343.51294,272.09738,71.415543,243.00322,100.5097,595.89325,156.40004,200.68184,439.49323,0.84792781,0.81713635,36.874756,1.2616402,26.006884,28.064709,4.3841868e-05,-9.3146763,0,3.7824745,4.2583208,3.7658899,2.0578249,0.79210234,0.20789769,0.70740634,0.29259366,1.734704,0.45529595,0.21041985,0.34755754,0.82620293,706.47992,225.91487,537.03778,650.00714,2.338372,2.1474659,1.2328403,0.98507577,152.375,188.10406,4.0740852,0.18818772,2.8408349,1.6574097,0.8707121,0.49758494,0.24902187,0.099681534,0.04717287,0.023739601,408.375,226.75,184.375,168.5,148.375,88.625,33.375,12.0,3.5,2.8722813,0.70710677,0.5,0.5,0.70710677,-1.8805417,-1.8735898,-1.8670199,-8.0160933,-7.8602443,-7.427331,1.1822542,182.25,172.625,123.625,55.875,24.5,9.25,4.125,1.875,0.14847457,0.059347183,1.267156,1.1285894,1.184559,1.2504052,1.3169756,1.4216071,2.4126875,2.916471,0.5603748,1.8400103,2.6495574,2.8128152,2.9234397,3.2739482,3.655328,3.6137722,1.2660383,299.55649,379.25,657.25,320.875,157.125,65.625,27.375,10.0,4.125,1.875,475.0,148.25,33.5,9.75,2.875,0.75,0.0,0.0,EXT250
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,11.986232,1.7840804e-09,53,O=C[C@@](NC)CC(C)C,344.85797,271.62479,73.233185,241.91096,102.94701,594.85828,160.38068,198.3916,434.4776,0.84792781,0.81735176,36.850323,1.2490345,26.00654,28.070837,4.1457541e-05,-9.3111753,0,3.7648096,4.2338848,3.7655988,2.0642972,0.78764248,0.21235752,0.70147997,0.29852,1.724937,0.46506298,0.21044904,0.34749395,0.8262558,706.46289,225.8692,537.06183,649.99469,2.3383439,2.1473792,1.232779,0.98510426,152.375,188.36195,3.9782367,0.18875583,2.835371,1.648361,0.8655805,0.49794218,0.25103831,0.1001811,0.048027199,0.023467042,413.125,227.5,188.25,171.125,148.25,89.125,32.375,12.125,1.118034,1.8708287,2.8722813,0.5,0.70710677,0.5,-1.8666508,-1.8629724,-1.8616812,-7.6987262,-7.6686382,-7.6015649,1.1820618,189.125,173.25,123.375,56.0,23.625,9.0,4.25,1.875,0.14276229,0.056245435,1.235715,1.1157492,1.1399617,1.2180821,1.2536937,1.3761189,2.4570169,2.9542127,0.56431806,1.8499788,2.6795309,2.7980785,2.8710601,3.2717714,3.6514421,3.5915818,1.2674953,300.09973,380.375,661.125,321.625,157.0,65.75,26.875,9.625,4.25,1.875,472.0,148.375,33.625,9.75,3.25,0.625,0.0,0.0,EXT251
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,11.986232,2.7809008e-09,50,O=C[C@@](NC)CC(C)C,344.23395,271.46204,72.771889,243.08682,101.14712,594.50189,159.37044,198.69016,435.13144,0.84792781,0.81723613,36.860794,1.2617385,26.004938,28.064697,0.00017954122,-9.3167048,0,3.766953,4.244359,3.767226,2.0597599,0.78859758,0.21140243,0.70616752,0.29383251,1.7270287,0.46297133,0.21043406,0.34758967,0.82620579,706.43512,225.91783,536.99701,649.95551,2.3382981,2.1473742,1.2329333,0.98506695,152.375,188.78033,3.9937203,0.1889575,2.8353062,1.6482395,0.86573148,0.49793473,0.25109538,0.1002053,0.048053227,0.023500072,413.125,227.625,188.5,171.375,148.75,89.375,32.5,12.25,1.118034,1.8708287,2.8722813,0.5,0.70710677,0.5,-1.8669081,-1.8626792,-1.8617016,-7.699235,-7.6693668,-7.6027794,1.1815819,189.125,173.25,123.375,55.875,23.5,9.0,4.25,1.875,0.14190981,0.056163386,1.2361091,1.1183203,1.1415809,1.2199252,1.2520008,1.3723307,2.456702,2.9524236,0.56385434,1.856118,2.6791291,2.8068233,2.883991,3.2714572,3.6511185,3.5912712,1.2682878,300.10931,380.625,661.125,321.5,157.0,65.625,26.75,9.625,4.25,1.875,472.0,148.25,33.625,9.75,3.25,0.625,0.0,0.0,EXT252
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,11.986232,2.811559e-09,197,O=C[C@@](NC)CC(C)C,345.49802,272.05313,73.444901,242.26823,103.22979,595.79633,160.84433,198.60822,434.952,0.84792781,0.81722027,36.836479,1.2427696,26.01067,28.066257,5.9872942e-05,-9.3103828,0,3.7624245,4.2200441,3.7649696,2.0555875,0.78742307,0.21257691,0.70121455,0.29878548,1.7244565,0.46554345,0.2104615,0.34759709,0.82626581,706.53625,225.94797,537.09625,650.02838,2.3384655,2.1474142,1.2328124,0.98514956,152.375,188.7027,4.0889988,0.18857434,2.8408761,1.6572986,0.87064266,0.49751222,0.24901162,0.099669412,0.047181819,0.023765152,408.75,227.375,184.75,168.875,148.625,88.625,33.375,12.0,3.5,2.8722813,0.70710677,0.5,0.5,0.70710677,-1.8803699,-1.8736598,-1.8667992,-8.0158463,-7.8606181,-7.429143,1.1822786,182.5,172.5,123.75,55.875,24.625,9.25,4.125,1.875,0.14952639,0.059215397,1.2640334,1.1296359,1.1871839,1.2526715,1.3204916,1.4230399,2.412081,2.9158635,0.5597313,1.8403635,2.650815,2.813272,2.9344079,3.2744303,3.6558125,3.6142712,1.2660122,299.56265,379.25,657.25,320.875,157.25,65.625,27.625,10.0,4.125,1.875,474.75,148.375,33.5,9.75,3.0,0.75,0.0,0.0,EXT253
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,11.986232,7.6489997e-09,100,O=C[C@@](NC)CC(C)C,345.94019,273.59753,72.342628,243.10915,102.83102,599.17865,158.43036,201.25491,440.74826,0.84792781,0.81669104,36.851162,1.2430394,26.021099,28.085569,4.2853653e-06,-9.3025322,0,3.7585034,4.2347255,3.764046,2.0644693,0.7908811,0.2091189,0.70274913,0.2972509,1.7320296,0.45797038,0.21049948,0.34756979,0.82623124,706.42609,225.90143,537.00525,649.9455,2.3382831,2.147337,1.2328367,0.98520297,152.375,188.42441,4.08705,0.1885715,2.8410835,1.6576419,0.87188298,0.49768832,0.24903986,0.099673875,0.047159735,0.023735182,408.75,227.25,184.75,168.75,148.625,88.625,33.25,11.875,3.5,2.8722813,0.70710677,0.5,0.5,0.70710677,-1.8800424,-1.8735259,-1.8666961,-8.0114307,-7.856082,-7.4259582,1.1821624,182.375,172.25,123.875,55.875,24.625,9.25,4.0,1.875,0.14952639,0.059259258,1.2636036,1.1290261,1.1850097,1.2496746,1.3162092,1.4184127,2.4102809,2.9366798,0.56088096,1.8388853,2.6481643,2.8133428,2.9344878,3.2745397,3.635042,3.6143939,1.2661366,299.5332,379.25,657.25,320.75,157.375,65.625,27.625,10.0,4.0,1.875,474.875,148.5,33.5,9.75,3.0,0.75,0.0,0.0,EXT254
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,12.289468,0.30323651,126,O=C[C@@](NC)CC(C)C,344.68155,268.61212,76.069443,243.29483,101.38673,588.26056,166.59207,192.54268,421.66846,0.8542347,1.2727476,41.774525,1.3348969,30.924038,32.908154,0.00047605936,-13.551311,0,3.8574536,7.4411197,3.6735454,1.9841161,0.77930516,0.22069484,0.70585394,0.29414606,1.7066783,0.4833217,0.1946844,0.3148815,0.90323925,708.85114,201.25514,577.30145,639.14569,2.342293,2.2947636,1.0579674,1.0125197,151.25,186.83328,4.2985473,0.16463993,2.8701057,1.6502303,0.9297663,0.52264357,0.26785144,0.11444549,0.05983445,0.030557472,402.125,221.5,182.0,168.375,149.75,90.875,35.375,12.0,0.5,2.1794496,2.1213202,0.5,0.5,1.0,-1.9737555,-1.9400047,-1.9078716,-8.0517845,-7.9104862,-7.5441198,1.1742003,186.125,184.0,131.5,55.875,25.75,12.0,5.875,2.75,0.16277473,0.074981444,1.3283916,1.1505502,1.2015181,1.2825907,1.4306519,1.5912033,1.7211481,2.216893,0.47579852,1.818235,2.5766251,2.8504074,3.1105781,3.4526134,3.7388256,3.7159116,1.276261,298.23447,380.625,669.75,330.125,169.625,67.75,29.625,12.625,5.875,2.75,483.625,146.125,38.125,11.875,3.875,0.625,0.0,0.0,EXT255
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,12.289468,0.30323651,67,O=C[C@@](NC)CC(C)C,344.79211,266.63916,78.152954,242.79156,102.00056,583.93976,171.15497,188.48622,412.78482,0.8542347,1.2723728,41.697697,1.3167983,30.932522,32.924465,0.00030786663,-13.543989,0,3.7853379,7.3642931,3.6707878,1.9919441,0.77333313,0.22666687,0.70416796,0.29583204,1.6935996,0.49640045,0.19464223,0.31487453,0.90332508,708.78876,201.22583,577.28497,639.06665,2.34219,2.2946627,1.057906,1.0123656,151.25,186.20853,4.2985473,0.16463183,2.870259,1.6507901,0.9298166,0.52263683,0.26787543,0.11442769,0.059826177,0.030551195,401.875,221.5,182.0,168.375,149.5,91.125,35.375,11.875,0.5,2.1794496,2.1213202,0.5,0.5,1.0,-1.9735628,-1.9398608,-1.908049,-8.0506277,-7.9086361,-7.5455852,1.17441,186.125,184.125,131.5,55.875,25.75,12.0,5.875,2.75,0.16277473,0.074981444,1.3301479,1.149376,1.201748,1.2828184,1.4317594,1.5827179,1.7210898,2.2098014,0.47434899,1.8180044,2.576447,2.8448074,3.110404,3.4525223,3.7387025,3.7157979,1.2758933,298.22241,380.5,669.75,330.25,169.625,67.75,29.625,12.625,5.875,2.75,483.625,146.125,38.125,11.875,3.875,0.625,0.0,0.0,EXT256
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)CC(C)C,12.289468,0.30323651,106,O=C[C@@](NC)CC(C)C,346.03534,269.2663,76.769028,243.8528,102.18253,589.69318,168.12418,192.49727,421.56903,0.85564899,1.2725465,41.773239,1.3265945,30.93959,32.928928,0.00042917806,-13.545062,0,3.8436081,7.4398327,3.6736789,1.9893376,0.77814686,0.22185315,0.70470488,0.29529509,1.7041416,0.48585841,0.19464618,0.31485796,0.90325761,708.85577,201.2419,577.3183,639.15137,2.3423007,2.2947338,1.0579448,1.0124072,151.0,187.0878,4.300478,0.16439599,2.8695357,1.6498866,0.92993003,0.52186859,0.26788124,0.11474411,0.059886742,0.030524764,401.125,220.875,181.75,168.25,149.875,91.0,35.25,11.875,0.5,2.1794496,2.1213202,0.5,0.5,1.0,-1.9750503,-1.9409674,-1.908065,-8.0482407,-7.9257698,-7.5109377,1.1739397,185.625,183.625,131.5,55.75,25.625,11.875,5.875,2.75,0.16299863,0.075037144,1.3301805,1.1573368,1.2047889,1.284925,1.4300156,1.597998,1.7264736,2.2087286,0.47830799,1.8121725,2.577095,2.8517241,3.1099107,3.4544842,3.7408166,3.7178648,1.2766839,298.23355,380.75,669.125,330.0,169.75,67.625,29.625,12.625,5.875,2.75,483.5,146.375,38.25,11.875,4.0,0.75,0.0,0.0,EXT257
